,year,source,target
789,1814,Christian  Seltzer,Catharina  Seltzer
795,1814,Christian  Flory,Catharina  Will
795,1814,Eliesabetha  Flory,Catharina  Will
795,1814,Johannes  Will,Catharina  Will
782,1814,Heinrich  Wohlleben,Catharina  Wohlleben
794,1814,Daniel  Dellinger,Christina  Dellinger
787,1814,Georg  Weimer,Christina  Weimer
778,1814,Georg  Ziegler,Dorothea  Ziegler
793,1814,Adam  Adig,Eliesabetha  Adig
790,1814,Daniel  Fischel,Eliesabetha  Fischel
795,1814,Christian  Flory,Eliesabetha  Flory
784,1814,Heinrich  Lipphard,Eliesabetha  Lipphard
779,1814,Heinrich  Sherer,Eliesabetha  Sherer
579,1814,Samuel  Winters,Eva  Winters
780,1814,Nicholas  Hempstett,Friedrich  Wittig
780,1814,Margriet  Hempstett,Friedrich  Wittig
578,1814,Peter  Abel,Georg  Abel
579,1814,Samuel  Winters,Georg  Abel
578,1814,Catharina  Abel,Georg  Abel
579,1814,Eva  Winters,Georg  Abel
787,1814,Georg  Weimer,Georg  Young
787,1814,Christina  Weimer,Georg  Young
575,1814,Peter  Clary,Georg Weinhold 
575,1814,Juliana  Clary,Georg Weinhold 
582,1814,John  Ferleman,George C Borgholthaus
582,1814,Henrietta  Ferleman,George C Borgholthaus
574,1814,Peter  Clary,Heinrich  Dellinger
794,1814,Daniel  Dellinger,Heinrich  Dellinger
574,1814,Juliana  Clary,Heinrich  Dellinger
794,1814,Christina  Dellinger,Heinrich  Dellinger
778,1814,Georg  Ziegler,Heinrich  Kleyn
778,1814,Dorothea  Ziegler,Heinrich  Kleyn
582,1814,John  Ferleman,Henrietta  Ferleman
784,1814,Heinrich  Lipphard,Jacob Liebenknech  
784,1814,Eliesabetha  Lipphard,Jacob Liebenknech  
782,1814,Heinrich  Wohlleben,Johannes  Schafer
782,1814,Catharina  Wohlleben,Johannes  Schafer
795,1814,Christian  Flory,Johannes  Will
795,1814,Eliesabetha  Flory,Johannes  Will
574,1814,Peter  Clary,Juliana  Clary
575,1814,Peter  Clary,Juliana  Clary
577,1814,Georg  Feg,Juliana  Clary
577,1814,Sussana  Feg,Juliana  Clary
577,1814,Peter  Clary,Juliana  Clary
784,1814,Heinrich  Lipphard,Magdalena  Liebenknech
784,1814,Eliesabetha  Lipphard,Magdalena  Liebenknech
784,1814,Jacob Liebenknech  ,Magdalena  Liebenknech
579,1814,Samuel  Winters,Margriet  Abel
579,1814,Eva  Winters,Margriet  Abel
579,1814,Georg  Abel,Margriet  Abel
780,1814,Nicholas  Hempstett,Margriet  Hempstett
791,1814,John  Dritt,Maria  Dritt
581,1814,Johannes  Gilbert,Math  Bekker
581,1814,Anna Maria Gilbert,Math  Bekker
779,1814,Heinrich  Sherer,Peter  Abel
779,1814,Eliesabetha  Sherer,Peter  Abel
577,1814,Georg  Feg,Peter  Clary
577,1814,Sussana  Feg,Peter  Clary
788,1814,Jacob  Neff,Regina  Neff
574,1814,Peter  Clary,Sophia  Dellinger
794,1814,Daniel  Dellinger,Sophia  Dellinger
574,1814,Juliana  Clary,Sophia  Dellinger
794,1814,Christina  Dellinger,Sophia  Dellinger
574,1814,Heinrich  Dellinger,Sophia  Dellinger
794,1814,Heinrich  Dellinger,Sophia  Dellinger
577,1814,Georg  Feg,Sussana  Feg
792,1814,Johannes  Kauffelt,Sussana  Kauffelt
783,1814,Friedrich  Miller,Sussana  Miller
576,1814,Georg  Liebeknecht,The  Bernats
580,1814,Heinrich  Kleyn,The  Bernats
783,1814,Friedrich  Miller,The  Bernats
785,1814,Conrad  Bebersen,The  Bernats
788,1814,Jacob  Neff,The  Bernats
789,1814,Christian  Seltzer,The  Bernats
790,1814,Daniel  Fischel,The  Bernats
791,1814,John  Dritt,The  Bernats
576,1814,Catharina  Liebeknecht,The  Bernats
580,1814,Catharina  Kleyn,The  Bernats
783,1814,Sussana  Miller,The  Bernats
785,1814,Catharina  Bebersen,The  Bernats
788,1814,Regina  Neff,The  Bernats
789,1814,Catharina  Seltzer,The  Bernats
790,1814,Eliesabetha  Fischel,The  Bernats
791,1814,Maria  Dritt,The  Bernats
624,1815,Jacob  Kauffelt,Eliesabetha  Kauffelt
796,1815,Georg  Schmitt,Eliesabetha  Schmitt
624,1815,Jacob  Kauffelt,Friedrich  Walck
624,1815,Eliesabetha  Kauffelt,Friedrich  Walck
624,1815,Jacob  Kauffelt,Hana  Walck
624,1815,Eliesabetha  Kauffelt,Hana  Walck
624,1815,Friedrich  Walck,Hana  Walck
796,1815,Georg  Schmitt,The  Bernats
796,1815,Eliesabetha  Schmitt,The  Bernats
584,1817,Jacob  Dellinger,Catharina  Dellinger
583,1817,Daniel  Dellinger,Christina  Dellinger
625,1817,Jacob  Kauffelt,Eliesabetha  Kauffelt
625,1817,Jacob  Kauffelt,Eliesabetha  Kauffelt
625,1817,Eliesabetha  Kauffelt,Eliesabetha  Kauffelt
625,1817,Jacob  Kauffelt,Eliesabetha  Kauffelt
625,1817,Jacob  Kauffelt,Jacob  Kauffelt
625,1817,Eliesabetha  Kauffelt,Jacob  Kauffelt
573,1817,Michael  Schlott,Sussana  Schlott
573,1817,Michael  Schlott,The  Bernats
583,1817,Daniel  Dellinger,The  Bernats
584,1817,Jacob  Dellinger,The  Bernats
573,1817,Sussana  Schlott,The  Bernats
583,1817,Christina  Dellinger,The  Bernats
584,1817,Catharina  Dellinger,The  Bernats
605,1818,Heinrich  Wohlleber,Adam  Pitts
605,1818,Catharina  Wohlleber,Adam  Pitts
606,1818,Georg  Ruby,Anna  Ruby
610,1818,Georg  Oberdorff,Anna Maria Oberdorff
597,1818,Daniel  Oberdorff,Anna Maria Oberdorff
597,1818,Lydia  Oberdorff,Anna Maria Oberdorff
597,1818,Georg  Oberdorff,Anna Maria Oberdorff
599,1818,Christian  Maurer,Anna Maria Ruby
599,1818,Christina  Maurer,Anna Maria Ruby
599,1818,Johannes  Ruby,Anna Maria Ruby
586,1818,Frederick Wilhelm Bergholdhaus,Antony Daniel Bergholdhaus
586,1818,Eliesabetha  Bergholdhaus,Antony Daniel Bergholdhaus
603,1818,John  Steward,Cassia  Steward
593,1818,Gartman  Magdalena,Catharina
593,1818,Heinrich  Magdalena,Catharina
588,1818,Johannes  Dellinger,Catharina  Dellinger
591,1818,Johannes  Gohn,Catharina  Gohn
612,1818,Philip  Jacobs,Catharina  Jacobs
602,1818,Robert  Jones,Catharina  Jones
609,1818,Johannes  Lutz,Catharina  Kleinfelter
609,1818,Eliesabetha  Lutz,Catharina  Kleinfelter
609,1818,Jacob  Kleinfelter,Catharina  Kleinfelter
592,1818,Nicklos  Hemstet,Catharina  Knabschild
592,1818,Margriet  Hemstet,Catharina  Knabschild
592,1818,Samuel  Knabschild,Catharina  Knabschild
600,1818,Johannes  Schonberger,Catharina  Schenberger
605,1818,Heinrich  Wohlleber,Catharina  Wohlleber
599,1818,Christian  Maurer,Christina  Maurer
610,1818,Georg  Oberdorff,Conrad  Leber
610,1818,Anna Maria Oberdorff,Conrad  Leber
586,1818,Frederick Wilhelm Bergholdhaus,Eliesabetha  Bergholdhaus
602,1818,Robert  Jones,Eliesabetha  Burgholzhaus
602,1818,Catharina  Jones,Eliesabetha  Burgholzhaus
602,1818,Frederick  Burgholzhaus,Eliesabetha  Burgholzhaus
595,1818,Lorentz  Cron,Eliesabetha  Cron
604,1818,Michael  Dellinger,Eliesabetha  Dellinger
587,1818,Adam  Attich,Eliesabetha  Dosch
607,1818,Adam  Butscher,Eliesabetha  Gohn
607,1818,Maria  Butscher,Eliesabetha  Gohn
607,1818,Jacob  Gohn,Eliesabetha  Gohn
611,1818,Jacob  Holtzel,Eliesabetha  Holtzel
587,1818,Adam  Attich,Eliesabetha  Holtzel
587,1818,Eliesabetha  Dosch,Eliesabetha  Holtzel
587,1818,Jacob  Holtzel,Eliesabetha  Holtzel
598,1818,Joseph  Reuter,Eliesabetha  Jacob
598,1818,Eliesabetha  Reuter,Eliesabetha  Jacob
598,1818,Philip  Jacob,Eliesabetha  Jacob
595,1818,Lorentz  Cron,Eliesabetha  Kleyn
595,1818,Eliesabetha  Cron,Eliesabetha  Kleyn
609,1818,Johannes  Lutz,Eliesabetha  Lutz
585,1818,Johannes  Pfaff,Eliesabetha  Pfaff
598,1818,Joseph  Reuter,Eliesabetha  Reuter
590,1818,Georg  Young,Eliesabetha  Young
602,1818,Robert  Jones,Frederick  Burgholzhaus
602,1818,Catharina  Jones,Frederick  Burgholzhaus
604,1818,Michael  Dellinger,Georg  Abel
612,1818,Philip  Jacobs,Georg  Abel
604,1818,Eliesabetha  Dellinger,Georg  Abel
612,1818,Catharina  Jacobs,Georg  Abel
597,1818,Daniel  Oberdorff,Georg  Oberdorff
597,1818,Lydia  Oberdorff,Georg  Oberdorff
593,1818,Gartman  Magdalena,Heinrich  Magdalena
588,1818,Johannes  Dellinger,Henry  Ruby
588,1818,Catharina  Dellinger,Henry  Ruby
607,1818,Adam  Butscher,Jacob  Gohn
607,1818,Maria  Butscher,Jacob  Gohn
587,1818,Adam  Attich,Jacob  Holtzel
587,1818,Eliesabetha  Dosch,Jacob  Holtzel
609,1818,Johannes  Lutz,Jacob  Kleinfelter
609,1818,Eliesabetha  Lutz,Jacob  Kleinfelter
594,1818,Joseph  Small,Jacob  Neff
594,1818,Wife Of Joseph Small,Jacob  Neff
599,1818,Christian  Maurer,Johannes  Ruby
599,1818,Christina  Maurer,Johannes  Ruby
596,1818,Peter  Clary,Juliana  Clary
603,1818,John  Steward,Juliana  Clary
603,1818,Cassia  Steward,Juliana  Clary
603,1818,Peter  Clary,Juliana  Clary
589,1818,Georg  Dosch,Juliana  Hengst
589,1818,Maria  Attich,Juliana  Hengst
611,1818,Jacob  Holtzel,Lydia  Holtzel
611,1818,Eliesabetha  Holtzel,Lydia  Holtzel
597,1818,Daniel  Oberdorff,Lydia  Oberdorff
608,1818,Christopher  Dosch,Magdalena  Dosch
604,1818,Michael  Dellinger,Margriet  Abel
612,1818,Philip  Jacobs,Margriet  Abel
604,1818,Eliesabetha  Dellinger,Margriet  Abel
612,1818,Catharina  Jacobs,Margriet  Abel
604,1818,Georg  Abel,Margriet  Abel
612,1818,Georg  Abel,Margriet  Abel
592,1818,Nicklos  Hemstet,Margriet  Hemstet
589,1818,Georg  Dosch,Maria  Attich
607,1818,Adam  Butscher,Maria  Butscher
605,1818,Heinrich  Wohlleber,Maria  Pitts
605,1818,Catharina  Wohlleber,Maria  Pitts
605,1818,Adam  Pitts,Maria  Pitts
603,1818,John  Steward,Peter  Clary
603,1818,Cassia  Steward,Peter  Clary
598,1818,Joseph  Reuter,Philip  Jacob
598,1818,Eliesabetha  Reuter,Philip  Jacob
596,1818,Peter  Clary,Samuel  Clary
596,1818,Juliana  Clary,Samuel  Clary
592,1818,Nicklos  Hemstet,Samuel  Knabschild
592,1818,Margriet  Hemstet,Samuel  Knabschild
588,1818,Johannes  Dellinger,Sara  Ruby
588,1818,Catharina  Dellinger,Sara  Ruby
588,1818,Henry  Ruby,Sara  Ruby
596,1818,Peter  Clary,Sophia  Clary
596,1818,Juliana  Clary,Sophia  Clary
596,1818,Samuel  Clary,Sophia  Clary
601,1818,Heinrich  Dellinger,Sophia  Dellinger
610,1818,Georg  Oberdorff,Sussana  Leber
610,1818,Anna Maria Oberdorff,Sussana  Leber
610,1818,Conrad  Leber,Sussana  Leber
585,1818,Johannes  Pfaff,The  Bernats
590,1818,Georg  Young,The  Bernats
591,1818,Johannes  Gohn,The  Bernats
600,1818,Johannes  Schonberger,The  Bernats
601,1818,Heinrich  Dellinger,The  Bernats
606,1818,Georg  Ruby,The  Bernats
608,1818,Christopher  Dosch,The  Bernats
585,1818,Eliesabetha  Pfaff,The  Bernats
590,1818,Eliesabetha  Young,The  Bernats
591,1818,Catharina  Gohn,The  Bernats
600,1818,Catharina  Schenberger,The  Bernats
601,1818,Sophia  Dellinger,The  Bernats
606,1818,Anna  Ruby,The  Bernats
608,1818,Magdalena  Dosch,The  Bernats
594,1818,Joseph  Small,Wife Of Joseph Small
614,1819,Jacob  Gohn,Anna Maria Oberdorff
614,1819,Eliesabetha  Gohn,Anna Maria Oberdorff
614,1819,Georg  Oberdorff,Anna Maria Oberdorff
615,1819,Abraham  Peik,Catharina  Peik
613,1819,Georg  Pfaff,Catharina  Pfaff
616,1819,Jacob  Lieberknecht,Christina  Brubacher
616,1819,Magdalena  Lieberknecht,Christina  Brubacher
614,1819,Jacob  Gohn,Eliesabetha  Gohn
626,1819,Jacob  Kauffelt,Eliesabetha  Kauffelt
615,1819,Abraham  Peik,Eliesabetha  Sherer
615,1819,Catharina  Peik,Eliesabetha  Sherer
615,1819,Heinrich  Sherer,Eliesabetha  Sherer
614,1819,Jacob  Gohn,Georg  Oberdorff
614,1819,Eliesabetha  Gohn,Georg  Oberdorff
615,1819,Abraham  Peik,Heinrich  Sherer
615,1819,Catharina  Peik,Heinrich  Sherer
613,1819,Georg  Pfaff,Magdalena  Dellinger
613,1819,Catharina  Pfaff,Magdalena  Dellinger
616,1819,Jacob  Lieberknecht,Magdalena  Lieberknecht
617,1819,Jacob  Lieberknecht,Magdalena  Lieberknecht
617,1819,Jacob  Lieberknecht,The  Bernats
626,1819,Jacob  Kauffelt,The  Bernats
617,1819,Magdalena  Lieberknecht,The  Bernats
626,1819,Eliesabetha  Kauffelt,The  Bernats
129,1820,Georg  Feg,Grety  Dellinger
129,1820,Sussana  Feg,Grety  Dellinger
129,1820,Georg  Feg,Sussana  Feg
620,1821,Jacob  Kauffelt,Eliesabetha  Kauffelt
620,1821,Jacob  Kauffelt,The  Bernats
620,1821,Eliesabetha  Kauffelt,The  Bernats
618,1822,Johannes  Reissinger,Catharina  Meylans
618,1822,Maria  Reissinger,Catharina  Meylans
618,1822,Johannes  Reissinger,Maria  Reissinger
632,1823,Johannes  Schlott,Barbara  Schlott
634,1823,Adam  Paulis,Eliesabetha  Paulis
658,1823,Francis  Hartman,Magdalena  Hartman
633,1823,Adam  Kramlich,Magdalena  Kramlich
658,1823,Francis  Hartman,Maria  Gilbert
658,1823,Magdalena  Hartman,Maria  Gilbert
629,1823,Daniel  Neff,Maria  Neff
627,1823,Balser  Schenberger,Maria  Schenberger
628,1823,Balser  Schenberger,Maria  Schenberger
786,1823,David  Ruby,Rebecca  Ruby
629,1823,Daniel  Neff,Sara  Selzer
629,1823,Maria  Neff,Sara  Selzer
633,1823,Adam  Kramlich,Sara  Will
633,1823,Magdalena  Kramlich,Sara  Will
631,1823,Samuel  Clary,Sophia  Clary
632,1823,Johannes  Schlott,Sophia  Schlott
632,1823,Barbara  Schlott,Sophia  Schlott
630,1823,Friedrich  Miller,Sussana  Clary
630,1823,Sussana  Miller,Sussana  Clary
630,1823,Friedrich  Miller,Sussana  Miller
627,1823,Balser  Schenberger,The  Bernats
628,1823,Balser  Schenberger,The  Bernats
631,1823,Samuel  Clary,The  Bernats
786,1823,David  Ruby,The  Bernats
627,1823,Maria  Schenberger,The  Bernats
628,1823,Maria  Schenberger,The  Bernats
631,1823,Sophia  Clary,The  Bernats
786,1823,Rebecca  Ruby,The  Bernats
635,1824,Jacob  Gohn,Eliesabetha  Gohn
636,1824,George  Oberdorff,Eliesabetha  Paulis
636,1824,Maria  Oberdorff,Eliesabetha  Paulis
636,1824,Peter  Clary,Eliesabetha  Paulis
637,1824,George  Oberdorff,Elisabed  Leber
637,1824,Maria  Oberdorff,Elisabed  Leber
637,1824,Nicholas  Leber,Elisabed  Leber
636,1824,George  Oberdorff,Maria  Oberdorff
637,1824,George  Oberdorff,Maria  Oberdorff
637,1824,George  Oberdorff,Nicholas  Leber
637,1824,Maria  Oberdorff,Nicholas  Leber
636,1824,George  Oberdorff,Peter  Clary
636,1824,Maria  Oberdorff,Peter  Clary
638,1824,Peter  Leber,Sara  Selzer
638,1824,Wife Of Peder Leber,Sara  Selzer
639,1824,Peter  Leber,The  Bernats
639,1824,Wife Of Peder Leber,The  Bernats
638,1824,Peter  Leber,Wife Of Peder Leber
639,1824,Peter  Leber,Wife Of Peder Leber
