,congregation,year,modularity,count
7133,catskill-drc,1788,2,33
7134,catskill-drc,1788,3,32
7135,catskill-drc,1788,4,44
7136,catskill-drc,1788,5,28
7137,catskill-drc,1788,6,9
7138,catskill-drc,1788,7,80
7139,catskill-drc,1788,8,44
7140,catskill-drc,1788,9,4
7141,catskill-drc,1788,10,21
7142,catskill-drc,1788,11,4
7143,catskill-drc,1788,12,0
7144,catskill-drc,1788,13,5
7145,catskill-drc,1788,14,6
7146,catskill-drc,1788,15,4
7147,catskill-drc,1788,16,8
7148,catskill-drc,1788,17,0
7149,catskill-drc,1788,18,8
7150,catskill-drc,1788,19,31
7151,catskill-drc,1788,20,16
7152,catskill-drc,1788,21,21
7153,catskill-drc,1788,22,44
7154,catskill-drc,1788,23,48
7155,catskill-drc,1788,24,39
7156,catskill-drc,1788,25,43
7157,catskill-drc,1789,0,90
7158,catskill-drc,1789,1,14
7159,catskill-drc,1789,2,35
7160,catskill-drc,1789,3,32
7161,catskill-drc,1789,4,47
7162,catskill-drc,1789,5,28
7163,catskill-drc,1789,6,9
7164,catskill-drc,1789,7,79
7165,catskill-drc,1789,8,44
7166,catskill-drc,1789,9,8
7167,catskill-drc,1789,10,24
7168,catskill-drc,1789,11,7
7169,catskill-drc,1789,12,0
7170,catskill-drc,1789,13,3
7171,catskill-drc,1789,14,6
7172,catskill-drc,1789,15,6
7173,catskill-drc,1789,16,8
7174,catskill-drc,1789,17,0
7175,catskill-drc,1789,18,10
7176,catskill-drc,1789,19,29
7177,catskill-drc,1789,20,17
7178,catskill-drc,1789,21,23
7179,catskill-drc,1789,22,42
7180,catskill-drc,1789,23,47
7181,catskill-drc,1789,24,39
7182,catskill-drc,1789,25,46
7183,catskill-drc,1790,0,92
7184,catskill-drc,1790,1,14
7185,catskill-drc,1790,2,35
7186,catskill-drc,1790,3,33
7187,catskill-drc,1790,4,46
7188,catskill-drc,1790,5,27
7189,catskill-drc,1790,6,9
7190,catskill-drc,1790,7,80
7191,catskill-drc,1790,8,42
7192,catskill-drc,1790,9,10
7193,catskill-drc,1790,10,24
7194,catskill-drc,1790,11,9
7195,catskill-drc,1790,12,0
7196,catskill-drc,1790,13,3
7197,catskill-drc,1790,14,6
7198,catskill-drc,1790,15,6
7199,catskill-drc,1790,16,8
7200,catskill-drc,1790,17,0
7201,catskill-drc,1790,18,10
7202,catskill-drc,1790,19,30
7203,catskill-drc,1790,20,17
7204,catskill-drc,1790,21,23
7205,catskill-drc,1790,22,39
7206,catskill-drc,1790,23,47
7207,catskill-drc,1790,24,38
7208,catskill-drc,1790,25,48
7209,catskill-drc,1791,0,96
7210,catskill-drc,1791,1,17
7211,catskill-drc,1791,2,36
7212,catskill-drc,1791,3,30
7213,catskill-drc,1791,4,46
7214,catskill-drc,1791,5,23
7215,catskill-drc,1791,6,7
7216,catskill-drc,1791,7,79
7217,catskill-drc,1791,8,42
7218,catskill-drc,1791,9,15
7219,catskill-drc,1791,10,27
7220,catskill-drc,1791,11,9
7221,catskill-drc,1791,12,0
7222,catskill-drc,1791,13,3
7223,catskill-drc,1791,14,8
7224,catskill-drc,1791,15,6
7225,catskill-drc,1791,16,8
7226,catskill-drc,1791,17,1
7227,catskill-drc,1791,18,10
7228,catskill-drc,1791,19,32
7229,catskill-drc,1791,20,17
7230,catskill-drc,1791,21,20
7231,catskill-drc,1791,22,35
7232,catskill-drc,1791,23,45
7233,catskill-drc,1791,24,42
7234,catskill-drc,1791,25,52
7235,catskill-drc,1792,0,101
7236,catskill-drc,1792,1,16
7237,catskill-drc,1792,2,37
7238,catskill-drc,1792,3,30
7239,catskill-drc,1792,4,49
7240,catskill-drc,1792,5,19
7241,catskill-drc,1792,6,7
7242,catskill-drc,1792,7,78
7243,catskill-drc,1792,8,41
7244,catskill-drc,1792,9,15
7245,catskill-drc,1792,10,25
7246,catskill-drc,1792,11,9
7247,catskill-drc,1792,12,0
7248,catskill-drc,1792,13,1
7249,catskill-drc,1792,14,8
7250,catskill-drc,1792,15,6
7251,catskill-drc,1792,16,8
7252,catskill-drc,1792,17,1
7253,catskill-drc,1792,18,12
7254,catskill-drc,1792,19,31
7255,catskill-drc,1792,20,11
7256,catskill-drc,1792,21,20
7257,catskill-drc,1792,22,30
7258,catskill-drc,1792,23,49
7259,catskill-drc,1792,24,43
7260,catskill-drc,1792,25,54
7261,catskill-drc,1793,0,98
7262,catskill-drc,1793,1,18
7263,catskill-drc,1793,2,40
7264,catskill-drc,1793,3,29
7265,catskill-drc,1793,4,42
7266,catskill-drc,1793,5,18
7267,catskill-drc,1793,6,7
7268,catskill-drc,1793,7,80
7269,catskill-drc,1793,8,41
7270,catskill-drc,1793,9,17
7271,catskill-drc,1793,10,25
7272,catskill-drc,1793,11,9
7273,catskill-drc,1793,12,0
7274,catskill-drc,1793,13,1
7275,catskill-drc,1793,14,8
7276,catskill-drc,1793,15,6
7277,catskill-drc,1793,16,8
7278,catskill-drc,1793,17,1
7279,catskill-drc,1793,18,12
7280,catskill-drc,1793,19,31
7281,catskill-drc,1793,20,11
7282,catskill-drc,1793,21,20
7283,catskill-drc,1793,22,27
7284,catskill-drc,1793,23,46
7285,catskill-drc,1793,24,43
7286,catskill-drc,1793,25,54
7287,catskill-drc,1794,0,106
7288,catskill-drc,1794,1,17
7289,catskill-drc,1794,2,38
7290,catskill-drc,1794,3,35
7291,catskill-drc,1794,4,46
7292,catskill-drc,1794,5,18
7293,catskill-drc,1794,6,7
7294,catskill-drc,1794,7,81
7295,catskill-drc,1794,8,37
7296,catskill-drc,1794,9,20
7297,catskill-drc,1794,10,21
7298,catskill-drc,1794,11,9
7299,catskill-drc,1794,12,0
7300,catskill-drc,1794,13,1
7301,catskill-drc,1794,14,8
7302,catskill-drc,1794,15,6
7303,catskill-drc,1794,16,8
7304,catskill-drc,1794,17,4
7305,catskill-drc,1794,18,12
7306,catskill-drc,1794,19,31
7307,catskill-drc,1794,20,11
7308,catskill-drc,1794,21,20
7309,catskill-drc,1794,22,22
7310,catskill-drc,1794,23,43
7311,catskill-drc,1794,24,44
7312,catskill-drc,1794,25,56
7313,catskill-drc,1795,0,110
7314,catskill-drc,1795,1,21
7315,catskill-drc,1795,2,38
7316,catskill-drc,1795,3,35
7317,catskill-drc,1795,4,44
7318,catskill-drc,1795,5,20
7319,catskill-drc,1795,6,4
7320,catskill-drc,1795,7,80
7321,catskill-drc,1795,8,34
7322,catskill-drc,1795,9,20
7323,catskill-drc,1795,10,21
7324,catskill-drc,1795,11,12
7325,catskill-drc,1795,12,0
7326,catskill-drc,1795,13,1
7327,catskill-drc,1795,14,8
7328,catskill-drc,1795,15,6
7329,catskill-drc,1795,16,8
7330,catskill-drc,1795,17,4
7331,catskill-drc,1795,18,12
7332,catskill-drc,1795,19,29
7333,catskill-drc,1795,20,11
7334,catskill-drc,1795,21,17
7335,catskill-drc,1795,22,22
7336,catskill-drc,1795,23,40
7337,catskill-drc,1795,24,45
7338,catskill-drc,1795,25,56
7339,catskill-drc,1796,0,112
7340,catskill-drc,1796,1,21
7341,catskill-drc,1796,2,36
7342,catskill-drc,1796,3,35
7343,catskill-drc,1796,4,44
7344,catskill-drc,1796,5,16
7345,catskill-drc,1796,6,4
7346,catskill-drc,1796,7,84
7347,catskill-drc,1796,8,37
7348,catskill-drc,1796,9,20
7349,catskill-drc,1796,10,21
7350,catskill-drc,1796,11,15
7351,catskill-drc,1796,12,0
7352,catskill-drc,1796,13,1
7353,catskill-drc,1796,14,8
7354,catskill-drc,1796,15,6
7355,catskill-drc,1796,16,8
7356,catskill-drc,1796,17,4
7357,catskill-drc,1796,18,12
7358,catskill-drc,1796,19,27
7359,catskill-drc,1796,20,11
7360,catskill-drc,1796,21,17
7361,catskill-drc,1796,22,22
7362,catskill-drc,1796,23,38
7363,catskill-drc,1796,24,45
7364,catskill-drc,1796,25,58
7365,catskill-drc,1797,0,109
7366,catskill-drc,1797,1,21
7367,catskill-drc,1797,2,38
7368,catskill-drc,1797,3,33
7369,catskill-drc,1797,4,44
7370,catskill-drc,1797,5,12
7371,catskill-drc,1797,6,4
7372,catskill-drc,1797,7,84
7373,catskill-drc,1797,8,34
7374,catskill-drc,1797,9,20
7375,catskill-drc,1797,10,21
7376,catskill-drc,1797,11,15
7377,catskill-drc,1797,12,0
7378,catskill-drc,1797,13,1
7379,catskill-drc,1797,14,8
7380,catskill-drc,1797,15,6
7381,catskill-drc,1797,16,8
7382,catskill-drc,1797,17,4
7383,catskill-drc,1797,18,12
7384,catskill-drc,1797,19,27
7385,catskill-drc,1797,20,11
7386,catskill-drc,1797,21,17
7387,catskill-drc,1797,22,22
7388,catskill-drc,1797,23,38
7389,catskill-drc,1797,24,45
7390,catskill-drc,1797,25,58
7391,catskill-drc,1798,0,106
7392,catskill-drc,1798,1,21
7393,catskill-drc,1798,2,38
7394,catskill-drc,1798,3,30
7395,catskill-drc,1798,4,43
7396,catskill-drc,1798,5,10
7397,catskill-drc,1798,6,4
7398,catskill-drc,1798,7,84
7399,catskill-drc,1798,8,33
7400,catskill-drc,1798,9,20
7401,catskill-drc,1798,10,21
7402,catskill-drc,1798,11,16
7403,catskill-drc,1798,12,0
7404,catskill-drc,1798,13,1
7405,catskill-drc,1798,14,8
7406,catskill-drc,1798,15,6
7407,catskill-drc,1798,16,8
7408,catskill-drc,1798,17,8
7409,catskill-drc,1798,18,12
7410,catskill-drc,1798,19,27
7411,catskill-drc,1798,20,11
7412,catskill-drc,1798,21,18
7413,catskill-drc,1798,22,22
7414,catskill-drc,1798,23,34
7415,catskill-drc,1798,24,45
7416,catskill-drc,1798,25,59
7417,catskill-drc,1799,0,107
7418,catskill-drc,1799,1,24
7419,catskill-drc,1799,2,38
7420,catskill-drc,1799,3,30
7421,catskill-drc,1799,4,45
7422,catskill-drc,1799,5,10
7423,catskill-drc,1799,6,4
7424,catskill-drc,1799,7,84
7425,catskill-drc,1799,8,36
7426,catskill-drc,1799,9,20
7427,catskill-drc,1799,10,25
7428,catskill-drc,1799,11,16
7429,catskill-drc,1799,12,0
7430,catskill-drc,1799,13,1
7431,catskill-drc,1799,14,8
7432,catskill-drc,1799,15,6
7433,catskill-drc,1799,16,10
7434,catskill-drc,1799,17,9
7435,catskill-drc,1799,18,12
7436,catskill-drc,1799,19,27
7437,catskill-drc,1799,20,11
7438,catskill-drc,1799,21,18
7439,catskill-drc,1799,22,22
7440,catskill-drc,1799,23,34
7441,catskill-drc,1799,24,43
7442,catskill-drc,1799,25,59
7443,catskill-drc,1800,0,109
7444,catskill-drc,1800,1,24
7445,catskill-drc,1800,2,37
7446,catskill-drc,1800,3,31
7447,catskill-drc,1800,4,51
7448,catskill-drc,1800,5,10
7449,catskill-drc,1800,6,4
7450,catskill-drc,1800,7,83
7451,catskill-drc,1800,8,39
7452,catskill-drc,1800,9,20
7453,catskill-drc,1800,10,26
7454,catskill-drc,1800,11,18
7455,catskill-drc,1800,12,0
7456,catskill-drc,1800,13,1
7457,catskill-drc,1800,14,8
7458,catskill-drc,1800,15,6
7459,catskill-drc,1800,16,10
7460,catskill-drc,1800,17,10
7461,catskill-drc,1800,18,12
7462,catskill-drc,1800,19,26
7463,catskill-drc,1800,20,11
7464,catskill-drc,1800,21,18
7465,catskill-drc,1800,22,21
7466,catskill-drc,1800,23,34
7467,catskill-drc,1800,24,44
7468,catskill-drc,1800,25,57
7469,catskill-drc,1801,0,109
7470,catskill-drc,1801,1,27
7471,catskill-drc,1801,2,39
7472,catskill-drc,1801,3,29
7473,catskill-drc,1801,4,52
7474,catskill-drc,1801,5,12
7475,catskill-drc,1801,6,4
7476,catskill-drc,1801,7,80
7477,catskill-drc,1801,8,39
7478,catskill-drc,1801,9,20
7479,catskill-drc,1801,10,26
7480,catskill-drc,1801,11,18
7481,catskill-drc,1801,12,0
7482,catskill-drc,1801,13,1
7483,catskill-drc,1801,14,8
7484,catskill-drc,1801,15,6
7485,catskill-drc,1801,16,10
7486,catskill-drc,1801,17,11
7487,catskill-drc,1801,18,13
7488,catskill-drc,1801,19,23
7489,catskill-drc,1801,20,11
7490,catskill-drc,1801,21,18
7491,catskill-drc,1801,22,20
7492,catskill-drc,1801,23,34
7493,catskill-drc,1801,24,43
7494,catskill-drc,1801,25,57
7495,catskill-drc,1802,0,110
7496,catskill-drc,1802,1,28
7497,catskill-drc,1802,2,40
7498,catskill-drc,1802,3,27
7499,catskill-drc,1802,4,53
7500,catskill-drc,1802,5,12
7501,catskill-drc,1802,6,4
7502,catskill-drc,1802,7,80
7503,catskill-drc,1802,8,39
7504,catskill-drc,1802,9,20
7505,catskill-drc,1802,10,29
7506,catskill-drc,1802,11,19
7507,catskill-drc,1802,12,0
7508,catskill-drc,1802,13,1
7509,catskill-drc,1802,14,6
7510,catskill-drc,1802,15,6
7511,catskill-drc,1802,16,10
7512,catskill-drc,1802,17,14
7513,catskill-drc,1802,18,13
7514,catskill-drc,1802,19,21
7515,catskill-drc,1802,20,11
7516,catskill-drc,1802,21,18
7517,catskill-drc,1802,22,20
7518,catskill-drc,1802,23,31
7519,catskill-drc,1802,24,44
7520,catskill-drc,1802,25,56
7521,catskill-drc,1803,0,105
7522,catskill-drc,1803,1,28
7523,catskill-drc,1803,2,40
7524,catskill-drc,1803,3,28
7525,catskill-drc,1803,4,53
7526,catskill-drc,1803,5,12
7527,catskill-drc,1803,6,4
7528,catskill-drc,1803,7,75
7529,catskill-drc,1803,8,39
7530,catskill-drc,1803,9,20
7531,catskill-drc,1803,10,33
7532,catskill-drc,1803,11,19
7533,catskill-drc,1803,12,0
7534,catskill-drc,1803,13,1
7535,catskill-drc,1803,14,6
7536,catskill-drc,1803,15,6
7537,catskill-drc,1803,16,10
7538,catskill-drc,1803,17,14
7539,catskill-drc,1803,18,13
7540,catskill-drc,1803,19,18
7541,catskill-drc,1803,20,9
7542,catskill-drc,1803,21,16
7543,catskill-drc,1803,22,10
7544,catskill-drc,1803,23,31
7545,catskill-drc,1803,24,43
7546,catskill-drc,1803,25,56
7547,catskill-drc,1804,0,105
7548,catskill-drc,1804,1,29
7549,catskill-drc,1804,2,41
7550,catskill-drc,1804,3,28
7551,catskill-drc,1804,4,52
7552,catskill-drc,1804,5,12
7553,catskill-drc,1804,6,4
7554,catskill-drc,1804,7,70
7555,catskill-drc,1804,8,39
7556,catskill-drc,1804,9,21
7557,catskill-drc,1804,10,34
7558,catskill-drc,1804,11,19
7559,catskill-drc,1804,12,0
7560,catskill-drc,1804,13,1
7561,catskill-drc,1804,14,6
7562,catskill-drc,1804,15,6
7563,catskill-drc,1804,16,10
7564,catskill-drc,1804,17,14
7565,catskill-drc,1804,18,13
7566,catskill-drc,1804,19,16
7567,catskill-drc,1804,20,9
7568,catskill-drc,1804,21,16
7569,catskill-drc,1804,22,10
7570,catskill-drc,1804,23,31
7571,catskill-drc,1804,24,40
7572,catskill-drc,1804,25,58
7573,catskill-drc,1805,0,103
7574,catskill-drc,1805,1,25
7575,catskill-drc,1805,2,42
7576,catskill-drc,1805,3,28
7577,catskill-drc,1805,4,48
7578,catskill-drc,1805,5,12
7579,catskill-drc,1805,6,4
7580,catskill-drc,1805,7,68
7581,catskill-drc,1805,8,38
7582,catskill-drc,1805,9,21
7583,catskill-drc,1805,10,37
7584,catskill-drc,1805,11,19
7585,catskill-drc,1805,12,0
7586,catskill-drc,1805,13,1
7587,catskill-drc,1805,14,6
7588,catskill-drc,1805,15,6
7589,catskill-drc,1805,16,10
7590,catskill-drc,1805,17,14
7591,catskill-drc,1805,18,13
7592,catskill-drc,1805,19,15
7593,catskill-drc,1805,20,9
7594,catskill-drc,1805,21,16
7595,catskill-drc,1805,22,10
7596,catskill-drc,1805,23,31
7597,catskill-drc,1805,24,37
7598,catskill-drc,1805,25,59
7599,catskill-drc,1806,0,101
7600,catskill-drc,1806,1,23
7601,catskill-drc,1806,2,43
7602,catskill-drc,1806,3,29
7603,catskill-drc,1806,4,48
7604,catskill-drc,1806,5,12
7605,catskill-drc,1806,6,0
7606,catskill-drc,1806,7,62
7607,catskill-drc,1806,8,38
7608,catskill-drc,1806,9,22
7609,catskill-drc,1806,10,36
7610,catskill-drc,1806,11,19
7611,catskill-drc,1806,12,0
7612,catskill-drc,1806,13,1
7613,catskill-drc,1806,14,6
7614,catskill-drc,1806,15,3
7615,catskill-drc,1806,16,7
7616,catskill-drc,1806,17,14
7617,catskill-drc,1806,18,9
7618,catskill-drc,1806,19,15
7619,catskill-drc,1806,20,9
7620,catskill-drc,1806,21,13
7621,catskill-drc,1806,22,10
7622,catskill-drc,1806,23,31
7623,catskill-drc,1806,24,38
7624,catskill-drc,1806,25,61
7625,catskill-drc,1807,0,102
7626,catskill-drc,1807,1,23
7627,catskill-drc,1807,2,40
7628,catskill-drc,1807,3,29
7629,catskill-drc,1807,4,48
7630,catskill-drc,1807,5,12
7631,catskill-drc,1807,6,0
7632,catskill-drc,1807,7,59
7633,catskill-drc,1807,8,34
7634,catskill-drc,1807,9,22
7635,catskill-drc,1807,10,37
7636,catskill-drc,1807,11,18
7637,catskill-drc,1807,12,0
7638,catskill-drc,1807,13,2
7639,catskill-drc,1807,14,6
7640,catskill-drc,1807,15,3
7641,catskill-drc,1807,16,7
7642,catskill-drc,1807,17,14
7643,catskill-drc,1807,18,9
7644,catskill-drc,1807,19,15
7645,catskill-drc,1807,20,9
7646,catskill-drc,1807,21,12
7647,catskill-drc,1807,22,10
7648,catskill-drc,1807,23,25
7649,catskill-drc,1807,24,36
7650,catskill-drc,1807,25,59
7651,flatlands-drc,1747,0,3
7652,flatlands-drc,1747,1,0
7653,flatlands-drc,1747,2,0
7654,flatlands-drc,1747,3,0
7655,flatlands-drc,1747,4,0
7656,flatlands-drc,1747,5,0
7657,flatlands-drc,1747,6,0
7658,flatlands-drc,1747,7,2
7659,flatlands-drc,1747,8,3
7660,flatlands-drc,1747,9,0
7661,flatlands-drc,1747,10,0
7662,flatlands-drc,1747,11,0
7663,flatlands-drc,1747,12,0
7664,flatlands-drc,1747,13,0
7665,flatlands-drc,1747,14,0
7666,flatlands-drc,1747,15,0
7667,flatlands-drc,1747,16,0
7668,flatlands-drc,1748,0,4
7669,flatlands-drc,1748,1,0
7670,flatlands-drc,1748,2,0
7671,flatlands-drc,1748,3,0
7672,flatlands-drc,1748,4,0
7673,flatlands-drc,1748,5,3
7674,flatlands-drc,1748,6,0
7675,flatlands-drc,1748,7,4
7676,flatlands-drc,1748,8,3
7677,flatlands-drc,1748,9,0
7678,flatlands-drc,1748,10,0
7679,flatlands-drc,1748,11,0
7680,flatlands-drc,1748,12,3
7681,flatlands-drc,1748,13,0
7682,flatlands-drc,1748,14,0
7683,flatlands-drc,1748,15,0
7684,flatlands-drc,1748,16,3
7685,flatlands-drc,1749,0,5
7686,flatlands-drc,1749,1,2
7687,flatlands-drc,1749,2,2
7688,flatlands-drc,1749,3,0
7689,flatlands-drc,1749,4,0
7690,flatlands-drc,1749,5,5
7691,flatlands-drc,1749,6,0
7692,flatlands-drc,1749,7,7
7693,flatlands-drc,1749,8,6
7694,flatlands-drc,1749,9,0
7695,flatlands-drc,1749,10,0
7696,flatlands-drc,1749,11,0
7697,flatlands-drc,1749,12,4
7698,flatlands-drc,1749,13,0
7699,flatlands-drc,1749,14,0
7700,flatlands-drc,1749,15,0
7701,flatlands-drc,1749,16,9
7702,flatlands-drc,1750,0,5
7703,flatlands-drc,1750,1,4
7704,flatlands-drc,1750,2,5
7705,flatlands-drc,1750,3,0
7706,flatlands-drc,1750,4,0
7707,flatlands-drc,1750,5,5
7708,flatlands-drc,1750,6,0
7709,flatlands-drc,1750,7,7
7710,flatlands-drc,1750,8,6
7711,flatlands-drc,1750,9,0
7712,flatlands-drc,1750,10,0
7713,flatlands-drc,1750,11,0
7714,flatlands-drc,1750,12,4
7715,flatlands-drc,1750,13,2
7716,flatlands-drc,1750,14,0
7717,flatlands-drc,1750,15,0
7718,flatlands-drc,1750,16,9
7719,flatlands-drc,1751,0,8
7720,flatlands-drc,1751,1,4
7721,flatlands-drc,1751,2,8
7722,flatlands-drc,1751,3,0
7723,flatlands-drc,1751,4,0
7724,flatlands-drc,1751,5,5
7725,flatlands-drc,1751,6,0
7726,flatlands-drc,1751,7,7
7727,flatlands-drc,1751,8,6
7728,flatlands-drc,1751,9,0
7729,flatlands-drc,1751,10,0
7730,flatlands-drc,1751,11,4
7731,flatlands-drc,1751,12,4
7732,flatlands-drc,1751,13,2
7733,flatlands-drc,1751,14,0
7734,flatlands-drc,1751,15,0
7735,flatlands-drc,1751,16,12
7736,flatlands-drc,1752,0,8
7737,flatlands-drc,1752,1,6
7738,flatlands-drc,1752,2,8
7739,flatlands-drc,1752,3,2
7740,flatlands-drc,1752,4,0
7741,flatlands-drc,1752,5,5
7742,flatlands-drc,1752,6,0
7743,flatlands-drc,1752,7,7
7744,flatlands-drc,1752,8,8
7745,flatlands-drc,1752,9,0
7746,flatlands-drc,1752,10,3
7747,flatlands-drc,1752,11,4
7748,flatlands-drc,1752,12,4
7749,flatlands-drc,1752,13,8
7750,flatlands-drc,1752,14,0
7751,flatlands-drc,1752,15,0
7752,flatlands-drc,1752,16,12
7753,flatlands-drc,1753,0,8
7754,flatlands-drc,1753,1,6
7755,flatlands-drc,1753,2,11
7756,flatlands-drc,1753,3,5
7757,flatlands-drc,1753,4,1
7758,flatlands-drc,1753,5,11
7759,flatlands-drc,1753,6,0
7760,flatlands-drc,1753,7,7
7761,flatlands-drc,1753,8,9
7762,flatlands-drc,1753,9,0
7763,flatlands-drc,1753,10,3
7764,flatlands-drc,1753,11,4
7765,flatlands-drc,1753,12,6
7766,flatlands-drc,1753,13,8
7767,flatlands-drc,1753,14,0
7768,flatlands-drc,1753,15,0
7769,flatlands-drc,1753,16,14
7770,flatlands-drc,1754,0,8
7771,flatlands-drc,1754,1,6
7772,flatlands-drc,1754,2,11
7773,flatlands-drc,1754,3,5
7774,flatlands-drc,1754,4,1
7775,flatlands-drc,1754,5,14
7776,flatlands-drc,1754,6,0
7777,flatlands-drc,1754,7,7
7778,flatlands-drc,1754,8,11
7779,flatlands-drc,1754,9,0
7780,flatlands-drc,1754,10,4
7781,flatlands-drc,1754,11,4
7782,flatlands-drc,1754,12,8
7783,flatlands-drc,1754,13,8
7784,flatlands-drc,1754,14,0
7785,flatlands-drc,1754,15,0
7786,flatlands-drc,1754,16,14
7787,flatlands-drc,1755,0,8
7788,flatlands-drc,1755,1,6
7789,flatlands-drc,1755,2,11
7790,flatlands-drc,1755,3,5
7791,flatlands-drc,1755,4,1
7792,flatlands-drc,1755,5,14
7793,flatlands-drc,1755,6,0
7794,flatlands-drc,1755,7,7
7795,flatlands-drc,1755,8,11
7796,flatlands-drc,1755,9,0
7797,flatlands-drc,1755,10,4
7798,flatlands-drc,1755,11,4
7799,flatlands-drc,1755,12,8
7800,flatlands-drc,1755,13,8
7801,flatlands-drc,1755,14,0
7802,flatlands-drc,1755,15,0
7803,flatlands-drc,1755,16,17
7804,flatlands-drc,1756,0,10
7805,flatlands-drc,1756,1,6
7806,flatlands-drc,1756,2,12
7807,flatlands-drc,1756,3,5
7808,flatlands-drc,1756,4,1
7809,flatlands-drc,1756,5,14
7810,flatlands-drc,1756,6,0
7811,flatlands-drc,1756,7,7
7812,flatlands-drc,1756,8,11
7813,flatlands-drc,1756,9,0
7814,flatlands-drc,1756,10,4
7815,flatlands-drc,1756,11,4
7816,flatlands-drc,1756,12,10
7817,flatlands-drc,1756,13,9
7818,flatlands-drc,1756,14,0
7819,flatlands-drc,1756,15,0
7820,flatlands-drc,1756,16,17
7821,flatlands-drc,1757,0,10
7822,flatlands-drc,1757,1,6
7823,flatlands-drc,1757,2,13
7824,flatlands-drc,1757,3,7
7825,flatlands-drc,1757,4,1
7826,flatlands-drc,1757,5,17
7827,flatlands-drc,1757,6,0
7828,flatlands-drc,1757,7,10
7829,flatlands-drc,1757,8,14
7830,flatlands-drc,1757,9,2
7831,flatlands-drc,1757,10,4
7832,flatlands-drc,1757,11,7
7833,flatlands-drc,1757,12,11
7834,flatlands-drc,1757,13,10
7835,flatlands-drc,1757,14,2
7836,flatlands-drc,1757,15,1
7837,flatlands-drc,1757,16,21
7838,flatlands-drc,1758,0,10
7839,flatlands-drc,1758,1,6
7840,flatlands-drc,1758,2,15
7841,flatlands-drc,1758,3,8
7842,flatlands-drc,1758,4,5
7843,flatlands-drc,1758,5,18
7844,flatlands-drc,1758,6,0
7845,flatlands-drc,1758,7,12
7846,flatlands-drc,1758,8,14
7847,flatlands-drc,1758,9,2
7848,flatlands-drc,1758,10,4
7849,flatlands-drc,1758,11,9
7850,flatlands-drc,1758,12,11
7851,flatlands-drc,1758,13,10
7852,flatlands-drc,1758,14,2
7853,flatlands-drc,1758,15,1
7854,flatlands-drc,1758,16,21
7855,flatlands-drc,1759,0,10
7856,flatlands-drc,1759,1,6
7857,flatlands-drc,1759,2,15
7858,flatlands-drc,1759,3,10
7859,flatlands-drc,1759,4,6
7860,flatlands-drc,1759,5,18
7861,flatlands-drc,1759,6,0
7862,flatlands-drc,1759,7,14
7863,flatlands-drc,1759,8,17
7864,flatlands-drc,1759,9,2
7865,flatlands-drc,1759,10,4
7866,flatlands-drc,1759,11,9
7867,flatlands-drc,1759,12,11
7868,flatlands-drc,1759,13,10
7869,flatlands-drc,1759,14,2
7870,flatlands-drc,1759,15,1
7871,flatlands-drc,1759,16,22
7872,flatlands-drc,1760,0,10
7873,flatlands-drc,1760,1,6
7874,flatlands-drc,1760,2,15
7875,flatlands-drc,1760,3,10
7876,flatlands-drc,1760,4,6
7877,flatlands-drc,1760,5,20
7878,flatlands-drc,1760,6,3
7879,flatlands-drc,1760,7,14
7880,flatlands-drc,1760,8,17
7881,flatlands-drc,1760,9,2
7882,flatlands-drc,1760,10,4
7883,flatlands-drc,1760,11,9
7884,flatlands-drc,1760,12,11
7885,flatlands-drc,1760,13,10
7886,flatlands-drc,1760,14,2
7887,flatlands-drc,1760,15,1
7888,flatlands-drc,1760,16,22
7889,flatlands-drc,1761,0,10
7890,flatlands-drc,1761,1,7
7891,flatlands-drc,1761,2,15
7892,flatlands-drc,1761,3,10
7893,flatlands-drc,1761,4,6
7894,flatlands-drc,1761,5,20
7895,flatlands-drc,1761,6,3
7896,flatlands-drc,1761,7,16
7897,flatlands-drc,1761,8,18
7898,flatlands-drc,1761,9,5
7899,flatlands-drc,1761,10,4
7900,flatlands-drc,1761,11,9
7901,flatlands-drc,1761,12,12
